book,price,amount,oid,side,amount_minor,amount_major
usd_mxn,21.1,584.71,ApKOggPGpGsWC1rV,ask,12337.381000000001,584.71
usd_mxn,21.091,149.29,vEUSKlrWO4gp8MmR,ask,3148.67539,149.29
usd_mxn,21.085,9.75,bwPZHvUzI5stbOwa,ask,205.57875,9.75
usd_mxn,21.076,20.88639986,4NG1UscxZ6u4dl9K,ask,440.20176344936004,20.88639986
usd_mxn,21.074,51.28861731,IaH6VLQUiUU0NI2U,ask,1080.85632119094,51.28861731
usd_mxn,21.07,100.0,kgxfZdYcHGrmVEi1,ask,2107.0,100.0
usd_mxn,21.065,48.57,iVKpAgw5VCjxuo1m,ask,1023.12705,48.57
usd_mxn,21.055,13.82,nYjsyhTi4pJLotrL,ask,290.9801,13.82
usd_mxn,21.05,1000.0,jD5WP4NpHFOgDcH1,ask,21050.0,1000.0
usd_mxn,21.05,61.47,Teb2jWqLCSDcCGaH,ask,1293.9435,61.47
usd_mxn,21.049,8.63,N3QyBQOVeQOQIqZO,ask,181.65287,8.63
usd_mxn,21.04,541.06,bduyDOVx8BtLE7P5,ask,11383.902399999999,541.06
usd_mxn,21.04,20.88639986,PuMowlGm4ieOgSnL,ask,439.4498530544,20.88639986
usd_mxn,21.032,9.0,EQAaD4rj6JLAbzlU,ask,189.288,9.0
usd_mxn,21.031,1180.08,RzZcEWKZOBTDQRQI,ask,24818.262479999998,1180.08
usd_mxn,21.03,49.74,hKxS2iWuxAL17r9c,ask,1046.0322,49.74
usd_mxn,21.026,1.1,NMbIyWG89OaRHsPC,ask,23.128600000000002,1.1
usd_mxn,21.023,9.51,idXWcHI7BRhgxSKf,ask,199.92873,9.51
usd_mxn,21.02,0.94,DMUty3cb2KS5ReqZ,ask,19.758799999999997,0.94
usd_mxn,21.02,10.0,w9gRI7Hi6YlJlOri,ask,210.2,10.0
usd_mxn,21.02,9.65,0z6mVoyOjvGVk4zb,ask,202.843,9.65
usd_mxn,21.011,85.07,Si7E3Nz2IwyQ3Rba,ask,1787.4057699999998,85.07
usd_mxn,21.01,100.0,H2HkZURfNHRBftZV,ask,2101.0,100.0
usd_mxn,21.01,0.66,dPpxsX7TP8p8nZsI,ask,13.866600000000002,0.66
usd_mxn,21.006,20.88639986,LcITrPDB2fUc2C9G,ask,438.73971545916004,20.88639986
usd_mxn,21.004,5.04,iCNt73OfmvsaeLJ1,ask,105.86016000000001,5.04
usd_mxn,21.003,250.5,qOV5qHnjEeemBxdw,ask,5261.2515,250.5
usd_mxn,21.0,10.0,DCP06h0xnolpPLqJ,ask,210.0,10.0
usd_mxn,21.0,3372.0,wB4jOMt4bpqrUkz3,ask,70812.0,3372.0
usd_mxn,21.0,142.85,gXDEkoojFW3O0B44,ask,2999.85,142.85
usd_mxn,21.0,40.51,wsueTrakX9wUixye,ask,850.7099999999999,40.51
usd_mxn,21.0,491.57,5YKQoDbbLHU2Cy2X,ask,10322.97,491.57
usd_mxn,21.0,26580.81,H8d7nkwVttjIHQDA,ask,558197.01,26580.81
usd_mxn,21.0,2572.76,HBVIAfKKTedZoAQ4,ask,54027.96000000001,2572.76
usd_mxn,21.0,78.09,uhaLlJpV155plKbZ,ask,1639.89,78.09
usd_mxn,21.0,10000.0,9dNCs91JM7ZEUxXz,ask,210000.0,10000.0
usd_mxn,21.0,23.88,5hrl6mOLcJfaiMbF,ask,501.47999999999996,23.88
usd_mxn,21.0,500.0,hue1p3k8m6MD0pHN,ask,10500.0,500.0
usd_mxn,21.0,80.0,HZADHsjg4eqvvn4D,ask,1680.0,80.0
usd_mxn,21.0,4.54,ApWgNyybL4u8pcpE,ask,95.34,4.54
usd_mxn,21.0,230.0,NpDsfIu11rzT8Di2,ask,4830.0,230.0
usd_mxn,21.0,99.0,9WUrjQ0KRxDpyHxB,ask,2079.0,99.0
usd_mxn,21.0,50.02,2lIHqV3AlFL7rDpd,ask,1050.42,50.02
usd_mxn,21.0,200.0,TCDJ8U1NSsbMJJ5k,ask,4200.0,200.0
usd_mxn,21.0,199.53,rKzmeRiZYdubKqdC,ask,4190.13,199.53
usd_mxn,21.0,8.31,RfJcvNq9CZvSSuYU,ask,174.51000000000002,8.31
usd_mxn,21.0,99.86,Jhw5dC0rt6ms4nGi,ask,2097.06,99.86
usd_mxn,21.0,41.88,271cvk17Y52ikDWO,ask,879.48,41.88
usd_mxn,21.0,230.88,1f6WBf6CsT8pdur2,ask,4848.48,230.88
usd_mxn,21.0,3407.99,6fJ6JxCmFXmK213P,ask,71567.79,3407.99
usd_mxn,21.0,5.05,oC26QGvqOVCYOSpK,ask,106.05,5.05
usd_mxn,21.0,4925.11,YX1XaQijl5qpHDR0,ask,103427.31,4925.11
usd_mxn,21.0,0.58,iGv58MJvMCKr64em,ask,12.18,0.58
usd_mxn,21.0,99.0,MI8A4tnAbO2xgGHo,ask,2079.0,99.0
usd_mxn,21.0,500.0,DbSWgVfo2UJ1yYUd,ask,10500.0,500.0
usd_mxn,21.0,2.0,BlKMl6RScPezt4Pj,ask,42.0,2.0
usd_mxn,21.0,10.0,O1UrYdRs2yqiWicU,ask,210.0,10.0
usd_mxn,21.0,3783.83,7B0hPTjD17bp8LxA,ask,79460.43,3783.83
usd_mxn,21.0,5.23,gI5tYn71WanNDb3y,ask,109.83000000000001,5.23
usd_mxn,21.0,4040.91,dERheEytEe9ndhLN,ask,84859.11,4040.91
usd_mxn,21.0,10.0,m9B3rbdopZGli3SS,ask,210.0,10.0
usd_mxn,21.0,436.31,5rqBZqnaIEdUzisX,ask,9162.51,436.31
usd_mxn,21.0,1.0,SJbnWhEMZM9PWaLx,ask,21.0,1.0
usd_mxn,21.0,100.48,FMpHZBgMmQAgse3j,ask,2110.08,100.48
usd_mxn,21.0,100.0,XtgwDIOvIGnLqwrl,ask,2100.0,100.0
usd_mxn,21.0,3.9,YAiuzYiohuETVJoq,ask,81.89999999999999,3.9
usd_mxn,21.0,5.14,8Wa8DpfayiTva6Xu,ask,107.94,5.14
usd_mxn,21.0,4.77,XyqfxHPgMeHVpb0v,ask,100.16999999999999,4.77
usd_mxn,21.0,5.0,bDrL8xoPLfGinNJL,ask,105.0,5.0
usd_mxn,21.0,12567.22,YinYvB4NF5eDkse7,ask,263911.62,12567.22
usd_mxn,21.0,4.0,99SdbNMNArT6P4mK,ask,84.0,4.0
usd_mxn,20.999,1.89,KlW3tX6CqbEp25mm,ask,39.688109999999995,1.89
usd_mxn,20.998,9.88,9NCTbs6AmQNo0q27,ask,207.46024000000003,9.88
usd_mxn,20.997,344.96,PS71uax9lVr4o4tG,ask,7243.12512,344.96
usd_mxn,20.992,6250.44,Yefmvisdpep7dWaM,ask,131209.23648,6250.44
usd_mxn,20.991,31.21,iaTjVySfXkkECCat,ask,655.12911,31.21
usd_mxn,20.988,4.0,V8XjiK8zYxHpnMOi,ask,83.952,4.0
usd_mxn,20.973,318.47,r0sfnm8TOWbmdnr7,ask,6679.27131,318.47
usd_mxn,20.972,400.08,PoyPTLj0lBM9AUG6,ask,8390.47776,400.08
usd_mxn,20.971,40.0,oIC96HsH2nFboxoZ,ask,838.84,40.0
usd_mxn,20.97,20.88639986,yb6RL2p7ptolPVmi,ask,437.9878050642,20.88639986
usd_mxn,20.962,3.5,Jf0Hw9LApTFFpfB5,ask,73.367,3.5
usd_mxn,20.96,1000.0,s16JyzBsJoVDtFDW,ask,20960.0,1000.0
usd_mxn,20.951,27.89,AemDOPz2XXaTozGZ,ask,584.32339,27.89
usd_mxn,20.95,10.0,3A0MGMFmTZ41HeIR,ask,209.5,10.0
usd_mxn,20.95,500.0,vBdlscTBIM76VLev,ask,10475.0,500.0
usd_mxn,20.95,120.0,ifmLvarp1oMbBtjp,ask,2514.0,120.0
usd_mxn,20.95,4.92,qNybqKUlbd6jKPAo,ask,103.074,4.92
usd_mxn,20.95,4.94,OzEHm0xHhLs3ntVj,ask,103.49300000000001,4.94
usd_mxn,20.95,6.42,fZW2TWP9cndgA5K8,ask,134.499,6.42
usd_mxn,20.95,323.43,BnIfDGTC4S0DwCXw,ask,6775.8585,323.43
usd_mxn,20.95,1.19,TOIwqudyzhLmQw6E,ask,24.9305,1.19
usd_mxn,20.943,3.0,i49qJgdM2nvGJ2Mz,ask,62.82900000000001,3.0
usd_mxn,20.934,20.88639986,t6WYTE01j0Zlpamu,ask,437.23589466924005,20.88639986
usd_mxn,20.932,50.0,rLASQlcLdi9rERG1,ask,1046.6,50.0
usd_mxn,20.928,693.4,TJjaklBerQRGQ9nV,ask,14511.4752,693.4
usd_mxn,20.927,2503.21,akukrwBQubRJjEHB,ask,52384.67567,2503.21
usd_mxn,20.926,205.3,yWmp2cAda6cP4fKq,ask,4296.1078,205.3
usd_mxn,20.92,47.8,bn55vVp1tVIOzG5F,ask,999.976,47.8
usd_mxn,20.92,25.15,YGSAAbLj1LqoaYhP,ask,526.138,25.15
usd_mxn,20.92,2335.1,9ZEMAivsT5Idl5ym,ask,48850.292,2335.1
usd_mxn,20.918,1.75,PN1Ew0Fspz7ouER9,ask,36.6065,1.75
usd_mxn,20.91,2109.42,e1BdtoIJFLrK2l2I,ask,44107.972200000004,2109.42
usd_mxn,20.901,4.97,jLtgpHGG4QhHiNKi,ask,103.87796999999999,4.97
usd_mxn,20.9,149.25,B7CfT1YmmrquvfY3,ask,3119.325,149.25
usd_mxn,20.9,413.99,3WVtpGAa4yDt512x,ask,8652.391,413.99
usd_mxn,20.9,100.0,bSSpblL7Dm24WMn8,ask,2090.0,100.0
usd_mxn,20.9,28.66,Yft58u7RcJavdlyD,ask,598.9939999999999,28.66
usd_mxn,20.9,19.8,5SlllubbIhCrln20,ask,413.82,19.8
usd_mxn,20.9,916.71,JMuEbxXFuzoKjXSY,ask,19159.238999999998,916.71
usd_mxn,20.9,25.31,OQg2cZdaQPA7qzJz,ask,528.9789999999999,25.31
usd_mxn,20.9,0.74,AOZFrNIYW8xuv89p,ask,15.466,0.74
usd_mxn,20.9,2002.45,GdUR0xXrAqLPdGnj,ask,41851.204999999994,2002.45
usd_mxn,20.9,5091.0,gupdfdjPAHxxvAy5,ask,106401.9,5091.0
usd_mxn,20.9,152.92,Up6ZomhYJ9m4oBsN,ask,3196.0279999999993,152.92
usd_mxn,20.9,20.88639986,jPJmlMfFWVUop0BV,ask,436.525757074,20.88639986
usd_mxn,20.899,1.64,fxsv1IPIuYAfMKt2,ask,34.27436,1.64
usd_mxn,20.893,201.25,VTibcwcXvTGwcagw,ask,4204.71625,201.25
usd_mxn,20.89,16511.37,hCzCzuJC8Bb4PtVY,ask,344922.5193,16511.37
usd_mxn,20.89,23.12,m8ZnJ5Xa08vNERJO,ask,482.9768,23.12
usd_mxn,20.874,52.23,BC07S677f3cyVNFo,ask,1090.24902,52.23
usd_mxn,20.869,1309.12,AxZkAr3BI7tmCKNU,ask,27320.025279999998,1309.12
usd_mxn,20.868,100.54,dvKYh8CVUW0GIrIP,ask,2098.0687199999998,100.54
usd_mxn,20.867,77.68,CFgOgngMHMBGvSqE,ask,1620.9485600000003,77.68
usd_mxn,20.864,20.88639986,aBR6sCuhphUqchQP,ask,435.77384667904005,20.88639986
usd_mxn,20.863,1000.0,yqVDersAEeljKWfy,ask,20863.0,1000.0
usd_mxn,20.857,7.34,px6xs0ZV5tu3hQKP,ask,153.09037999999998,7.34
usd_mxn,20.856,15.0,V7mc1QrBwLW8CjhS,ask,312.84000000000003,15.0
usd_mxn,20.85,18.88,qgRouXkSofLzrsuh,ask,393.648,18.88
usd_mxn,20.85,23.98,gIBlN3qSScTGN021,ask,499.98300000000006,23.98
usd_mxn,20.85,5.07,FCQaDCClVDDhQqxO,ask,105.70950000000002,5.07
usd_mxn,20.844,10312.0,RqdFTtfsSIKBiQnz,ask,214943.328,10312.0
usd_mxn,20.842,118.24,lIFUJwtJy0LDaLU3,ask,2464.35808,118.24
usd_mxn,20.83,3125.22,2ODmlTCi5wmDYyiM,ask,65098.33259999999,3125.22
usd_mxn,20.83,40.48,VsSZdSl7N0THGLrk,ask,843.1983999999999,40.48
usd_mxn,20.83,1030.16,BQ3HVsbBohbHOMCG,ask,21458.2328,1030.16
usd_mxn,20.829,20.88639986,RcYRHVn4Lu46Pvp2,ask,435.04282268394,20.88639986
usd_mxn,20.821,37.83,IhCSpscE0YyyQhaW,ask,787.6584300000001,37.83
usd_mxn,20.819,0.9,aKvqA8uqvkvj6wpY,ask,18.737099999999998,0.9
usd_mxn,20.81,150.0,V7DArXQTql9fzBhZ,ask,3121.5,150.0
usd_mxn,20.806,40.0,hTSFWvJDa68scMHS,ask,832.24,40.0
usd_mxn,20.802,437.05,lLKVfzQS0J6mKZRC,ask,9091.5141,437.05
usd_mxn,20.8,100.0,8MKhntGYz99l3y0B,ask,2080.0,100.0
usd_mxn,20.8,492.12,PCe2QXogxmnf0Zte,ask,10236.096,492.12
usd_mxn,20.8,52.12,QgEOfzHSfeMbQ2i0,ask,1084.096,52.12
usd_mxn,20.8,24.03,Jo0QiFshUvjINoaf,ask,499.82400000000007,24.03
usd_mxn,20.8,50.0,A7XNWuTWzTy5vy4Y,ask,1040.0,50.0
usd_mxn,20.8,5000.0,1HSnyNiglnD6tSBx,ask,104000.0,5000.0
usd_mxn,20.8,751.9,gGFhufbOpEXMnzzW,ask,15639.52,751.9
usd_mxn,20.8,1249.0,8FmHv4R9X1sAKCP8,ask,25979.2,1249.0
usd_mxn,20.8,117.5,ls5sdmYf8dtXwq1J,ask,2444.0,117.5
usd_mxn,20.8,4.17,GsHiy48Bs6aJEinD,ask,86.736,4.17
usd_mxn,20.8,45.44,4nEdRvGPMtbtfZDZ,ask,945.1519999999999,45.44
usd_mxn,20.8,4.84,YNbAHaWnLs9HNcUv,ask,100.672,4.84
usd_mxn,20.8,4400.0,S42zKmoqbQ9S4VrJ,ask,91520.0,4400.0
usd_mxn,20.799,991.29,jNPdPSePOMcTxFVK,ask,20617.84071,991.29
usd_mxn,20.794,20.88639986,74ys19DNvzbChcUV,ask,434.31179868884004,20.88639986
usd_mxn,20.79,230.93,y57EdlwsMztFN6dA,ask,4801.0347,230.93
usd_mxn,20.79,253.69,VMQXV1DFjbUYw3j4,ask,5274.215099999999,253.69
usd_mxn,20.784,381.27,oYeu3ZAt9jcbH7bF,ask,7924.315679999999,381.27
usd_mxn,20.78,750.0,cnoYGfIA2CLucnmx,ask,15585.0,750.0
usd_mxn,20.776,5.65,FerCX6IxbmInWnlT,ask,117.3844,5.65
usd_mxn,20.761,50.74,2ZM6V8ArhCPc6aiZ,ask,1053.41314,50.74
usd_mxn,20.759,119.12,nWImIPGHcE8Db9sN,ask,2472.81208,119.12
usd_mxn,20.759,20.88639986,yCEQZeX2uSnxG3mh,ask,433.58077469374,20.88639986
usd_mxn,20.752,151.3,irw0XS0pMk3HGMtB,ask,3139.7776,151.3
usd_mxn,20.75,1000.0,408PIIWqQTHD2roG,ask,20750.0,1000.0
usd_mxn,20.75,49.0,wdNOmgzheKbdLYPT,ask,1016.75,49.0
usd_mxn,20.75,3407.21,43hfm0RIkiLnYddb,ask,70699.6075,3407.21
usd_mxn,20.75,44.16,10aMxYIS3KzlOBzV,ask,916.3199999999999,44.16
usd_mxn,20.74,85.0,yFRTfSf2XDgapCC4,ask,1762.8999999999999,85.0
usd_mxn,20.734,4.16,5veG4QounZSy7zNL,ask,86.25344000000001,4.16
usd_mxn,20.725,2.44,nf4K174FU20l7O0p,ask,50.569,2.44
usd_mxn,20.723,20.88639986,12WGbjj18KzC1pvz,ask,432.82886429878,20.88639986
usd_mxn,20.716,41.82,MtjKn5bwbzwHShbx,ask,866.34312,41.82
usd_mxn,20.711,55.60458,JU1qYe3pCeRIq15S,ask,1151.6264563799998,55.60458
usd_mxn,20.71,58.385605,skuGopV28dnuPhAl,ask,1209.16587955,58.385605
usd_mxn,20.708,10.0,Iyhe1QeUYtU9bZIs,ask,207.07999999999998,10.0
usd_mxn,20.7,99.5,zIJy9pUGaElTRug3,ask,2059.65,99.5
usd_mxn,20.7,1149.93,VtAs7hsb3Ge5zoTb,ask,23803.551,1149.93
usd_mxn,20.699,3457.1,jg8DXwO2VNn2PgFD,ask,71558.5129,3457.1
usd_mxn,20.69,5.44,j0l9KbUdJ3YSwbpb,ask,112.55360000000002,5.44
usd_mxn,20.688,20.88639986,ZjXGPY7pcSWQdWtG,ask,432.09784030368,20.88639986
usd_mxn,20.68,14932.21,uQQdyDZrj6va6eaI,ask,308798.1028,14932.21
usd_mxn,20.659,31.89,Vz2AZxAKgQyjI397,ask,658.81551,31.89
usd_mxn,20.653,20.88639986,4dVdRsAgmvApU41v,ask,431.36681630858,20.88639986
usd_mxn,20.625,132.87,GPrsmx1WHXmD2H4t,ask,2740.44375,132.87
usd_mxn,20.62,550.0,FzkPVnoHGCeztKpa,ask,11341.0,550.0
usd_mxn,20.62,0.67,nASlzp0OJJiqnUHa,ask,13.815400000000002,0.67
usd_mxn,20.618,20.88639986,qyxybAkZwF5NrPyx,ask,430.63579231348,20.88639986
usd_mxn,20.606,5.75,7rzRcM5ZJDi3AsqQ,ask,118.48450000000001,5.75
usd_mxn,20.603,25.54,fgkEeoM1XzYURTnm,ask,526.2006200000001,25.54
usd_mxn,20.6,5.0,hc9nV8Ol5IHPttYD,ask,103.0,5.0
usd_mxn,20.6,165.0,so1WA0mjpC2Dm0zh,ask,3399.0000000000005,165.0
usd_mxn,20.6,813.83,5kqBPjvk6Z2lbL7z,ask,16764.898,813.83
usd_mxn,20.6,640.92,vDyP6RaFkcOQOQoc,ask,13202.952,640.92
usd_mxn,20.6,30.19,mjBfYNi0qVtrLNC6,ask,621.9140000000001,30.19
usd_mxn,20.6,906.97,K7gyteQc4rmcrpg2,ask,18683.582000000002,906.97
usd_mxn,20.6,14.4,8GhlmJwjmnznqZcq,ask,296.64000000000004,14.4
usd_mxn,20.6,33.13,YdA01Dm4ZspfCrie,ask,682.4780000000001,33.13
usd_mxn,20.59,4.86,KrxdEeJTo1Y9nAt4,ask,100.0674,4.86
usd_mxn,20.585,500.0,OWG1pJYXkFHuMc4Q,ask,10292.5,500.0
usd_mxn,20.582,24.89,E6GwT4wmoIYuk2rd,ask,512.28598,24.89
usd_mxn,20.582,20.88639986,qqO28InVsySc1zW7,ask,429.88388191852005,20.88639986
usd_mxn,20.565,3.0,z5ZUKtGzkJ7UfUIa,ask,61.69500000000001,3.0
usd_mxn,20.565,26.91,rqWq8z2UEs9DE2BN,ask,553.4041500000001,26.91
usd_mxn,20.56,5.0,rNJZX807DNA6XuWC,ask,102.8,5.0
usd_mxn,20.56,620.35,qaR1FQeYpIwId4qh,ask,12754.395999999999,620.35
usd_mxn,20.548,20.88639986,56wmDl2RnU7kFQqV,ask,429.17374432328,20.88639986
usd_mxn,20.542,977.9,PCJulPFE6wBOOpTz,ask,20088.021800000002,977.9
usd_mxn,20.528,229.77,8FeRai0jhlEKDvG3,ask,4716.71856,229.77
usd_mxn,20.522,5.13,xBcKzvlrtGNLYoN2,ask,105.27785999999999,5.13
usd_mxn,20.512,20.88639986,JE5LG6WvZWv60zkk,ask,428.42183392832004,20.88639986
usd_mxn,20.501,18.45,bJy2Qw6xmFKo19AF,ask,378.24345,18.45
usd_mxn,20.5,1000.0,KvngEC6P8M6P5MSS,ask,20500.0,1000.0
usd_mxn,20.5,49.6,WgMasxW0lWrt01bc,ask,1016.8000000000001,49.6
usd_mxn,20.5,29.73,J1mNDv9CUx2u5jjp,ask,609.465,29.73
usd_mxn,20.5,7000.0,MyRcGSXM7n9cHukA,ask,143500.0,7000.0
usd_mxn,20.5,5.09,DFyYKhrqxHYMKWcB,ask,104.345,5.09
usd_mxn,20.5,49.74,egn3xkjWl5YdMhH3,ask,1019.6700000000001,49.74
usd_mxn,20.5,496.07,EeuGKttVGZONd4MA,ask,10169.435,496.07
usd_mxn,20.5,4959.04,a8DhqmXYOwZRYRMT,ask,101660.31999999999,4959.04
usd_mxn,20.5,20.95,pZhy3yZ44UgKRVlt,ask,429.47499999999997,20.95
usd_mxn,20.5,242.6,A2uMJZM2Jh5DJC3K,ask,4973.3,242.6
usd_mxn,20.5,13.5,XVBCeCPVNfovRNiO,ask,276.75,13.5
usd_mxn,20.5,74.0,O0Y4Ch55in2YDOnB,ask,1517.0,74.0
usd_mxn,20.5,193.96,bZz7vmsvXXiwNupy,ask,3976.1800000000003,193.96
usd_mxn,20.5,8024.44,STOrGkICQsCwhIoA,ask,164501.02,8024.44
usd_mxn,20.5,3.38,haKWaIbTGFfNSNa3,ask,69.28999999999999,3.38
usd_mxn,20.5,11.71,Zr1dV8ukfDIJoSqY,ask,240.055,11.71
usd_mxn,20.5,2665.39,8OZIyox4ZKBegnTc,ask,54640.494999999995,2665.39
usd_mxn,20.5,230.0,QR7rwnlyAiEH0EoJ,ask,4715.0,230.0
usd_mxn,20.5,761.99,vcuNocX5MBHvVmd2,ask,15620.795,761.99
usd_mxn,20.5,75.0,p8EMFMPLtlI89pK2,ask,1537.5,75.0
usd_mxn,20.5,1521.81,SBbRxSXIZbJzNxcK,ask,31197.105,1521.81
usd_mxn,20.5,500.0,SfK0COGUFWXvluVF,ask,10250.0,500.0
usd_mxn,20.5,2092.35,1iEdq7v563jA3eEo,ask,42893.174999999996,2092.35
usd_mxn,20.5,493.65,oa9RL9oQ1gkxEQcx,ask,10119.824999999999,493.65
usd_mxn,20.5,206.83,maT7BDKZpEb8SWls,ask,4240.015,206.83
usd_mxn,20.5,1674.98,VCWifty9djR1aIrq,ask,34337.090000000004,1674.98
usd_mxn,20.5,62.17,iydN8XgzElV2KXJn,ask,1274.4850000000001,62.17
usd_mxn,20.484,33.41,OaSrVue85WtA53rX,ask,684.37044,33.41
usd_mxn,20.483,29.97,yt2OHLP3bHbDAcFU,ask,613.87551,29.97
usd_mxn,20.477,20.88639987,xW2ShgWYemWEW3YF,ask,427.69081013799007,20.88639987
usd_mxn,20.476,62.005415,RNNDGAiyCVoeMRfX,ask,1269.62287754,62.005415
usd_mxn,20.47,1046.45,0WTcUEo3uBPOBFtt,ask,21420.8315,1046.45
usd_mxn,20.47,1422.01,kxD9QZCNmrE0DQVu,ask,29108.5447,1422.01
usd_mxn,20.452,23.01,0OZLjhXZzLVD6fxB,ask,470.6005200000001,23.01
usd_mxn,20.45,6.0,g0JHTSRUXlw01gop,ask,122.69999999999999,6.0
usd_mxn,20.45,12.73,nGwLMJnhDr3u8Ef9,ask,260.3285,12.73
usd_mxn,20.45,1.22,MhPCNpPj2njQW9bx,ask,24.948999999999998,1.22
usd_mxn,20.45,1000.0,XijiMubL6VjsnYmg,ask,20450.0,1000.0
usd_mxn,20.446,500.0,bVxHft4gukDE014U,ask,10223.0,500.0
usd_mxn,20.441,20.88639987,poxd3StxD6FM1VGs,ask,426.93889974267,20.88639987
usd_mxn,20.43,99.57,zrfRKKqckabVOAeK,ask,2034.2151,99.57
usd_mxn,20.429,559.23,c2hc6IqAHzFAwGmv,ask,11424.50967,559.23
usd_mxn,20.42,7.0,1sB5JfAAdZW1Veo1,ask,142.94,7.0
usd_mxn,20.407,20.88639987,l1JUeNmeewmB7YT7,ask,426.22876214709004,20.88639987
usd_mxn,20.4,5.89,Nta9zx99lHZaHCUv,ask,120.15599999999999,5.89
usd_mxn,20.4,50.0,6lFzoXJc9hCpCacG,ask,1019.9999999999999,50.0
usd_mxn,20.4,2.43,fIKLtoPJboiJ71KH,ask,49.572,2.43
usd_mxn,20.4,10000.0,fjyaEA5NPO8r7aB2,ask,204000.0,10000.0
usd_mxn,20.4,1954.13,ngsN2rLzrlK8km62,ask,39864.252,1954.13
usd_mxn,20.4,82.54,dX6vtCJ91OHiOdQN,ask,1683.816,82.54
usd_mxn,20.4,7570.0,DDCxwaMr7tZBTET1,ask,154428.0,7570.0
usd_mxn,20.4,98.03,T9WaBO0PgzYzsHRj,ask,1999.812,98.03
usd_mxn,20.4,831.58,v68nXFnG6SARpkDU,ask,16964.232,831.58
usd_mxn,20.389,1.53,41S2H2gaTJ54Uomc,ask,31.19517,1.53
usd_mxn,20.371,20.88639987,XBEEh1oS3K6U0mrt,ask,425.47685175177,20.88639987
usd_mxn,20.35,4.0,Jbm5b2cdzGoi4LsJ,ask,81.4,4.0
usd_mxn,20.35,21.62,IVo9a7FO0fXiV3Mi,ask,439.96700000000004,21.62
usd_mxn,20.35,291.58,dwSQjrLyDzMGoc6b,ask,5933.653,291.58
usd_mxn,20.347,1348.79,7S0b53pPdM39zvUd,ask,27443.830130000002,1348.79
usd_mxn,20.336,20.88639987,S9uA8NeEk3XlsK5x,ask,424.74582775632,20.88639987
usd_mxn,20.329,2.48,KfpmICg30bQFOLfM,ask,50.41592,2.48
usd_mxn,20.31,20.0,0z2HUAiRJz25SoWk,ask,406.2,20.0
usd_mxn,20.306,1.24,Lg3jrXxwG06FkkYc,ask,25.17944,1.24
usd_mxn,20.301,20.88639987,7Ne44JXmBir7WEqh,ask,424.01480376087,20.88639987
usd_mxn,20.3,802.34,QeqV0TMXoqMXco8j,ask,16287.502,802.34
usd_mxn,20.3,10000.0,pB1bZ7xmlyY9ZeN3,ask,203000.0,10000.0
usd_mxn,20.3,149.72,yePZqpcFWQQFMWpq,ask,3039.3160000000003,149.72
usd_mxn,20.3,466.67,RyIL99YWMkF7iImj,ask,9473.401,466.67
usd_mxn,20.298,296.78,TcvDwvhwzPQce0MX,ask,6024.040439999999,296.78
usd_mxn,20.267,22.89,5CDWyl9CFzpkF9bJ,ask,463.91163,22.89
usd_mxn,20.265,20.88639987,f8qF710quxS0AQxV,ask,423.26289336555004,20.88639987
usd_mxn,20.261,17.8,zWcKVQel6QXiyWDq,ask,360.6458,17.8
usd_mxn,20.25,10174.4,eWz9RqkTjxjD2ywF,ask,206031.6,10174.4
usd_mxn,20.25,100.0,N7jMCPCTqKcOPopJ,ask,2025.0,100.0
usd_mxn,20.25,200.0,OQjZeSpasUD1brHT,ask,4050.0,200.0
usd_mxn,20.243,65.850095,GqK8Pn3xVIkWghw5,ask,1333.0034730849998,65.850095
usd_mxn,20.23,0.54,jDJDk2bdUmjviqoc,ask,10.9242,0.54
usd_mxn,20.23,20.88639987,4HppOKgJSHu8fdXQ,ask,422.5318693701,20.88639987
usd_mxn,20.21,12.94,PIjYqijEjv71cCpx,ask,261.5174,12.94
usd_mxn,20.202,5.3,72NGzmMM7wTnI1c3,ask,107.0706,5.3
usd_mxn,20.202,9.49,YBZarIvYjZBw3wnQ,ask,191.71698,9.49
usd_mxn,20.2,11.39,EUXCig6ibmBTCdgr,ask,230.078,11.39
usd_mxn,20.2,10000.0,6SSRKrJmrOjkRugv,ask,202000.0,10000.0
usd_mxn,20.2,343.07,ZYCL9YOaIKsl7ox0,ask,6930.013999999999,343.07
usd_mxn,20.2,1000.0,myGSPcDqtsOSoBnx,ask,20200.0,1000.0
usd_mxn,20.2,306.11,2RoqEPGbRD5EPYOD,ask,6183.4220000000005,306.11
usd_mxn,20.2,1000.0,u1rSPOhWD4BJUJbj,ask,20200.0,1000.0
usd_mxn,20.195,20.88639987,dfeHQt8Pn20le5A2,ask,421.80084537465007,20.88639987
usd_mxn,20.192,15.0,hDhI3WE07dRj7Z0e,ask,302.88,15.0
usd_mxn,20.19,49.47,6VkUcbRBsfcO40hc,ask,998.7993,49.47
usd_mxn,20.16,200.0,3IL8vGk3pUyNatQI,ask,4032.0,200.0
usd_mxn,20.16,20.88639987,lqNKjP1QgJnU3FEH,ask,421.06982137920005,20.88639987
usd_mxn,20.158,9.2,OKk1TXxVs0KfAqr8,ask,185.4536,9.2
usd_mxn,20.15,1000.0,nY4ZYHphnWWnVVcY,ask,20150.0,1000.0
usd_mxn,20.142,100.01,nNsenufjD7ISbwY1,ask,2014.4014200000001,100.01
usd_mxn,20.14,5.46,QvrsjxaUm6h6uOAD,ask,109.9644,5.46
